,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Primary Built,Secondary Built,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Total Cu Cost,Total Fe Cost,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe,Primary current,Primary voltage,Primary power,Secondary current,Secondary voltage,Secondary power,Frequency,B max,bobbin,efficiency,Primary Layers,Secondary Layers,Weight Cu Primary,weight Cu Secondary
641,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,135.0,240.0,25.0,6.8,7.0,18.8,134.82612,110.6767485822306,51.21766969407175,29.250905773298424,9471.79089,22471.02,89.88408,9.9703062,31942.81089,56,57,54,57,70,70,3024,3249,0.028223999999999996,0.030323999999999997,1536.96,3689.0,9.9703062,89.88408,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.60379874242129,1,1,4.8063456,5.1639606
660,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,135.0,235.0,30.0,6.8,7.0,18.8,134.82612,110.6767485822306,52.11614052459135,29.179056434926043,9471.79089,22471.02,89.88408,9.9703062,31942.81089,56,57,54,57,68,68,3024,3249,0.028223999999999996,0.030323999999999997,1504.94,3700.0,9.9703062,89.88408,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.60379874242129,1,1,4.8063456,5.1639606
4361,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,175.0,120.0,155.0,30.0,6.8,7.0,18.8,145.38069,90.1398865784499,55.027619343804226,32.69336207056804,7714.23237,24230.114999999998,96.92045999999999,8.1202446,31944.347369999996,39,39,64,67,44,44,2496,2613,0.023296,0.024388,1147.62,3476.5,8.1202446,96.92045999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.69898780607815,1,1,3.9671423999999997,4.153102199999999
4348,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,175.0,120.0,160.0,25.0,6.8,7.0,18.8,145.38069,90.1398865784499,53.60330916193682,32.82992609176885,7714.23237,24230.114999999998,96.92045999999999,8.1202446,31944.347369999996,39,39,64,67,46,46,2496,2613,0.023296,0.024388,1184.64,3459.0,8.1202446,96.92045999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.69898780607815,1,1,3.9671423999999997,4.153102199999999
1570,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,125.0,140.0,190.0,25.0,6.8,7.0,18.8,141.011325,98.6792690611216,53.74391958278596,30.70603400182811,8445.038489999999,23501.8875,94.00755000000001,8.889514199999999,31946.92599,47,47,58,61,55,55,2726,2867,0.025442666666666662,0.026758666666666663,1292.76,3638.0,8.889514199999999,94.00755000000001,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.65920081413262,1,1,4.3327044,4.5568098
1586,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,125.0,140.0,185.0,30.0,6.8,7.0,18.8,141.011325,98.6792690611216,54.94092453756674,30.619159772156774,8445.038489999999,23501.8875,94.00755000000001,8.889514199999999,31946.92599,47,47,58,61,53,53,2726,2867,0.025442666666666662,0.026758666666666663,1258.74,3650.5,8.889514199999999,94.00755000000001,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.65920081413262,1,1,4.3327044,4.5568098
2456,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,140.0,125.0,200.0,30.0,6.8,7.0,18.8,141.011325,98.6792690611216,51.514446114028715,31.311557508282547,8445.038489999999,23501.8875,94.00755000000001,8.889514199999999,31946.92599,47,47,58,61,58,58,2726,2867,0.025442666666666662,0.026758666666666663,1360.8,3553.0,8.889514199999999,94.00755000000001,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.65920081413262,1,1,4.3327044,4.5568098
2440,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,140.0,125.0,205.0,25.0,6.8,7.0,18.8,141.011325,98.6792690611216,50.47439497014398,31.41383567327344,8445.038489999999,23501.8875,94.00755000000001,8.889514199999999,31946.92599,47,47,58,61,59,59,2726,2867,0.025442666666666662,0.026758666666666663,1394.82,3539.0,8.889514199999999,94.00755000000001,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.65920081413262,1,1,4.3327044,4.5568098
1543,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,125.0,135.0,200.0,30.0,6.8,7.0,18.8,139.80549374999998,101.14933837429112,53.22422238107877,30.52016998691728,8656.428689999999,23300.915624999998,93.2036625,9.1120302,31957.344314999995,49,49,57,60,58,58,2793,2940,0.026067999999999997,0.02744,1340.8,3633.5,9.1120302,93.2036625,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.64714486027755,1,1,4.4391942,4.672835999999999
1526,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,125.0,135.0,205.0,25.0,6.8,7.0,18.8,139.80549374999998,101.14933837429112,52.14965170148172,30.607169777602042,8656.428689999999,23300.915624999998,93.2036625,9.1120302,31957.344314999995,49,49,57,60,59,59,2793,2940,0.026067999999999997,0.02744,1374.32,3621.0,9.1120302,93.2036625,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.64714486027755,1,1,4.4391942,4.672835999999999
2129,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,135.0,125.0,210.0,30.0,6.8,7.0,18.8,139.80549374999998,101.14933837429112,51.121897352383534,30.99298838017803,8656.428689999999,23300.915624999998,93.2036625,9.1120302,31957.344314999995,49,49,57,60,61,61,2793,2940,0.026067999999999997,0.02744,1407.84,3566.5,9.1120302,93.2036625,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.64714486027755,1,1,4.4391942,4.672835999999999
2112,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,135.0,125.0,215.0,25.0,6.8,7.0,18.8,139.80549374999998,101.14933837429112,50.13787618710853,31.090226978125216,8656.428689999999,23300.915624999998,93.2036625,9.1120302,31957.344314999995,49,49,57,60,62,62,2793,2940,0.026067999999999997,0.02744,1441.36,3553.0,9.1120302,93.2036625,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.64714486027755,1,1,4.4391942,4.672835999999999
711,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,120.0,280.0,25.0,6.8,7.0,18.8,133.12376999999998,114.24070573408946,47.51963834649232,29.35359955067246,9776.796750000001,22187.295,88.74918,10.291365,31964.09175,60,61,52,55,82,82,3120,3355,0.029119999999999997,0.03131333333333333,1737.12,3627.0,10.291365,88.74918,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.58606736083358,1,1,4.958928,5.332437
